Tarih,PM10,SO2,CO,NO2,NOX,NO,O3
03/28/2020 01:00:56,81.64133,55.58724,1137.578,18.83537,26.064537,7.229164,
03/28/2020 00:00:56,70.20522,58.32337,1223.239,20.59965,27.540483,6.940833,
03/27/2020 23:00:56,63.7982,26.29475,1212.656,17.19056,24.585689,7.395128,
03/27/2020 22:00:56,63.77974,39.21814,1217.721,20.87505,28.957605,8.082554,
03/27/2020 21:00:56,57.98118,24.13437,971.7197,20.66752,28.297067,7.629545,
03/27/2020 20:00:56,51.7392,21.49307,1235.529,22.634,31.448172,8.814169,
03/27/2020 19:00:56,52.53244,20.40203,1220.942,23.80848,34.412216,10.60374,
03/27/2020 18:00:56,52.66798,14.73171,1107.31,20.48778,31.377718,10.88994,
03/27/2020 17:00:56,56.71169,15.17606,1079.284,19.21788,29.753464,10.53559,
03/27/2020 16:00:56,56.82293,14.34323,1044.751,16.5026,27.043175,10.54057,
03/27/2020 15:00:56,60.82369,18.59039,1218.608,18.9792,29.806548,10.82735,
03/27/2020 14:00:56,63.63507,25.66005,1219.481,19.39071,30.283515,10.89281,
03/27/2020 13:00:56,63.33649,29.92549,1038.221,20.1781,31.148088,10.96999,
03/27/2020 12:00:56,72.83114,30.46443,1171.71,18.29355,28.367646,10.0741,
03/27/2020 11:00:56,76.08586,34.30947,1155.974,18.05663,27.73525,9.678616,
03/27/2020 10:00:56,80.91283,46.74057,1202.717,19.17932,30.440736,11.26142,
03/27/2020 09:00:56,89.98285,37.03373,1200.411,19.12877,29.553846,10.42508,
03/27/2020 08:00:56,93.00419,40.54735,1119.404,16.86887,25.55554,8.686672,
03/27/2020 07:00:56,104.6507,60.26703,1204.098,16.20371,23.459068,7.255358,
03/27/2020 06:00:56,119.3398,40.66954,1056.285,10.79295,17.112689,6.319736,
03/27/2020 05:00:56,125.3704,40.64937,1248.816,11.05156,17.34378,6.29222,
03/27/2020 04:00:56,119.3358,28.04725,1076.357,9.672265,15.847821,6.175556,
03/27/2020 03:00:56,96.55956,40.05184,1234.707,12.54499,18.860609,6.315622,
03/27/2020 02:00:56,82.30994,41.01711,1123.583,14.74397,21.665751,6.921783,
03/27/2020 01:00:56,71.79717,45.9133,1150.949,15.80388,22.913533,7.109656,
03/27/2020 00:00:56,59.30054,34.0285,1243.377,16.4427,23.725527,7.282824,
03/26/2020 23:00:56,69.39387,16.48441,1179.869,15.53594,22.9762,7.440256,
03/26/2020 22:00:56,78.3935,18.58196,1189.109,16.26236,24.424438,8.162075,
03/26/2020 21:00:56,71.49271,21.27847,1274.346,17.83057,26.042547,8.211975,
03/26/2020 20:00:56,57.84566,17.89341,1018.765,18.50725,27.288164,8.780918,
03/26/2020 19:00:56,53.15599,15.112,1329.951,17.72954,26.271471,8.541929,
03/26/2020 18:00:56,52.52331,15.18739,999.1254,18.18546,27.745369,9.559914,
03/26/2020 17:00:56,49.54873,13.38365,1136.267,15.78588,25.629761,9.843879,
03/26/2020 16:00:56,48.48358,14.67582,1237.358,13.57136,23.191441,9.620079,
03/26/2020 15:00:56,44.66897,12.16052,1116.315,14.72754,25.125484,10.39794,
03/26/2020 14:00:56,44.81218,12.7636,1181.805,14.04598,24.703801,10.65782,
03/26/2020 13:00:56,51.35084,17.90799,1130.997,14.59145,25.665413,11.07396,
03/26/2020 12:00:56,49.88981,22.27787,1165.751,14.42336,25.089264,10.6659,
03/26/2020 11:00:56,56.04733,20.96233,1025.232,13.33498,23.629655,10.29468,
03/26/2020 10:00:56,63.08579,36.44505,1167.325,15.17014,26.178806,11.00867,
03/26/2020 09:00:56,57.00237,65.04756,1290.3,21.92765,34.508837,12.58118,
03/26/2020 08:00:56,48.87381,87.03629,1334.286,23.81369,34.257485,10.4438,
03/26/2020 07:00:56,48.57496,88.59055,1281.413,21.21633,29.549527,8.333198,
03/26/2020 06:00:56,46.11605,86.74199,1216.702,19.34858,26.253603,6.905022,
03/26/2020 05:00:56,42.19007,87.3552,1336.839,20.15358,26.743408,6.589832,
03/26/2020 04:00:56,38.52388,40.96312,1128.706,14.42251,20.738161,6.315647,
03/26/2020 03:00:56,33.13326,31.18952,1053.285,12.89217,19.212142,6.319974,
03/26/2020 02:00:56,29.79304,21.37685,971.9814,13.89471,20.855348,6.960638,
03/26/2020 01:00:56,32.67013,16.15897,1020.477,13.23454,20.07593,6.84139,
03/26/2020 00:00:56,33.05819,21.80058,1027.022,16.47052,23.995862,7.525338,
03/25/2020 23:00:56,31.25899,17.43366,1116.644,15.47878,22.635765,7.156985,
03/25/2020 22:00:56,35.01,18.51336,1109.289,16.74712,24.962152,8.215029,
03/25/2020 21:00:56,43.17384,16.6567,1197.314,18.90982,27.3886,8.478784,
03/25/2020 20:00:56,50.39339,15.48393,892.7179,19.37063,29.088944,9.71831,
03/25/2020 19:00:56,53.56797,15.13684,1156.576,18.60455,28.10268,9.498133,
03/25/2020 18:00:56,64.32447,13.33469,1146.138,19.99621,32.927186,12.93097,
03/25/2020 17:00:56,93.10564,11.26756,1039.66,17.55951,30.161596,12.60209,
03/25/2020 16:00:56,66.82427,13.06331,,12.76071,22.87559,10.11488,
03/25/2020 15:00:56,27.18855,,2219.031,11.3553,21.238629,9.883333,
03/25/2020 14:00:56,31.03476,22.98717,,19.49586,30.622765,11.12691,
03/25/2020 13:00:56,32.04232,22.05332,1632.378,21.25972,33.438452,12.17873,
03/25/2020 12:00:56,27.93442,22.25974,1637.026,21.38142,32.142204,10.76078,
03/25/2020 11:00:56,24.64852,28.7203,1745.924,22.09943,33.544371,11.44494,
03/25/2020 10:00:56,27.12816,22.39564,1553.695,20.4841,30.557786,10.07369,
03/25/2020 09:00:56,22.34683,21.53106,1694.457,20.58825,31.522894,10.93465,
03/25/2020 08:00:56,18.07179,20.13885,1521.927,19.52955,28.728651,9.199099,
03/25/2020 07:00:56,18.8832,17.88931,1461.047,15.08148,22.045927,6.964447,
03/25/2020 06:00:56,21.09237,16.77826,1543.217,12.85802,19.203341,6.345318,
03/25/2020 05:00:56,26.64082,17.86856,1538.964,13.06879,19.436471,6.367686,
03/25/2020 04:00:56,23.53504,18.20297,1435.885,13.4816,19.958584,6.476984,
03/25/2020 03:00:56,26.34581,18.27213,1269.292,13.84949,20.601406,6.751918,
03/25/2020 02:00:56,33.16329,21.07197,1294.555,15.58618,22.930797,7.344621,
03/25/2020 01:00:56,33.35044,22.31936,1343.616,16.68225,24.315833,7.63358,
03/25/2020 00:00:56,38.30688,24.07952,1153.633,18.16952,26.513142,8.343622,
03/24/2020 23:00:56,43.79528,27.43264,1380.103,19.98009,28.819694,8.839606,
03/24/2020 22:00:56,38.87111,30.71627,1867.347,21.74733,31.229112,9.481784,
03/24/2020 21:00:56,40.33332,31.87064,2100.26,23.25481,34.528423,11.27361,
03/24/2020 20:00:56,42.90584,29.49019,2567,24.84628,36.532528,11.68624,
03/24/2020 19:00:56,44.7275,29.88989,2895.339,27.54106,40.197658,12.6566,
03/24/2020 18:00:56,50.71318,31.99374,3090.267,25.44676,39.019687,13.57293,
03/24/2020 17:00:56,47.14955,28.14914,3029.48,23.54722,37.333591,13.78638,
03/24/2020 16:00:56,42.83052,27.27505,2804.19,23.15403,36.48603,13.332,
03/24/2020 15:00:56,41.47491,35.9524,2291.475,22.76947,35.197132,12.42766,
03/24/2020 14:00:56,39.90827,31.99413,1907.961,22.57365,34.753743,12.18009,
03/24/2020 13:00:56,41.18045,45.55899,1554.747,22.65681,34.11083,11.45402,
03/24/2020 12:00:56,44.72358,72.17678,1513.352,22.15129,33.276644,11.12536,
03/24/2020 11:00:56,47.8353,58.63166,1750.625,21.67997,32.644219,10.96425,
03/24/2020 10:00:56,50.81804,67.65945,1582.443,23.15333,32.816128,9.6628,
03/24/2020 09:00:56,47.04856,83.28911,1636.214,24.46532,33.847498,9.382174,
03/24/2020 08:00:56,43.84717,88.0607,1846.28,31.98617,43.626894,11.64072,
03/24/2020 07:00:56,42.69654,70.06838,1664.81,24.90949,33.356032,8.446538,
03/24/2020 06:00:56,49.36558,80.42802,1581.595,23.04289,29.97339,6.930495,
03/24/2020 05:00:56,50.83474,84.3167,1405.801,24.13906,31.126808,6.987745,
03/24/2020 04:00:56,44.94793,92.97578,1470.505,25.63404,32.696687,7.062648,
03/24/2020 03:00:56,45.1948,82.46458,1331.634,24.29448,31.608872,7.314395,
03/24/2020 02:00:56,52.3203,70.7727,1382.114,23.2858,31.127187,7.84139,
03/24/2020 01:00:56,60.5841,83.05982,1424.795,27.35785,35.843828,8.485975,
03/24/2020 00:00:56,68.70218,83.69322,1811.292,31.33839,40.624825,9.286434,
03/23/2020 23:00:56,69.26431,71.20486,2045.918,31.76534,41.656862,9.891527,
03/23/2020 22:00:56,72.5519,56.45703,2493.531,30.05293,40.208108,10.15518,
03/23/2020 21:00:56,70.07581,35.17087,2703.84,29.14144,40.385142,11.2437,
03/23/2020 20:00:56,60.71022,37.45959,3115.244,32.3451,45.605741,13.26064,
03/23/2020 19:00:56,61.12154,34.7401,3207.097,31.69912,45.93727,14.23815,
03/23/2020 18:00:56,62.80349,38.39337,3467.089,29.74112,45.038304,15.29718,
03/23/2020 17:00:56,63.80738,37.56503,3483.072,26.93342,40.968879,14.03546,
03/23/2020 16:00:56,53.39705,35.15121,3157.433,25.28782,38.80767,13.51985,
03/23/2020 15:00:56,52.65546,39.61104,2611.389,26.7741,40.107139,13.33304,
03/23/2020 14:00:56,63.47275,48.59454,1919.598,22.9364,34.585897,11.6495,
03/23/2020 13:00:56,65.87074,72.62347,1474.976,22.83101,33.601553,10.77054,
03/23/2020 12:00:56,65.55155,61.70389,1384.958,22.81125,33.380292,10.56904,
03/23/2020 11:00:56,77.05463,33.58099,1287.617,21.742,31.103568,9.361566,
03/23/2020 10:00:56,80.12835,43.85555,1389.166,24.84268,34.987485,10.1448,
03/23/2020 09:00:56,72.84704,74.67939,1488.967,28.5619,39.166095,10.6042,
03/23/2020 08:00:56,75.54025,62.2481,1384.55,27.88713,37.715368,9.828239,
03/23/2020 07:00:56,79.25466,60.49068,1260.977,23.21392,31.304348,8.090424,
03/23/2020 06:00:56,78.27823,65.76923,1058.002,23.04499,30.704633,7.659639,
03/23/2020 05:00:56,90.80196,74.70302,1349.006,24.84376,32.794538,7.950782,
03/23/2020 04:00:56,97.33022,96.09895,1485.58,29.57657,38.064143,8.487573,
03/23/2020 03:00:56,116.1702,84.15312,1924.55,30.10128,38.945071,8.843787,
03/23/2020 02:00:56,152.5503,220.903,2615.838,48.52871,58.760218,10.2315,
03/23/2020 01:00:56,151.3383,349.717,3580.945,70.323,87.421396,17.0984,
03/23/2020 00:00:56,116.2878,303.7841,3484.832,70.18797,92.638721,22.45075,
03/22/2020 23:00:56,104.0002,152.2359,3226.985,50.96807,64.385268,13.4172,
03/22/2020 22:00:56,91.92043,124.6297,3155.753,48.5931,60.610817,12.01772,
03/22/2020 21:00:56,76.3367,117.4273,3399.985,52.76389,65.494176,12.73029,
03/22/2020 20:00:56,68.97453,137.7735,3779.076,46.925,59.416208,12.49121,
03/22/2020 19:00:56,67.76725,73.51089,3583.39,34.70105,47.348759,12.64771,
03/22/2020 18:00:56,71.45747,61.58331,3085.853,37.88239,50.679862,12.79747,
03/22/2020 17:00:56,73.64935,69.18988,2692.718,42.06891,54.600854,12.53194,
03/22/2020 16:00:56,72.237,95.76637,2053.511,43.18021,56.363619,13.18341,
03/22/2020 15:00:56,67.82664,86.99026,1605.2,41.39643,54.118422,12.72199,
03/22/2020 14:00:56,74.75059,90.17773,1315.502,39.92525,51.001837,11.07659,
03/22/2020 13:00:56,74.0193,206.7015,1399.976,58.3668,77.333349,18.96655,
03/22/2020 12:00:56,71.05177,69.00832,1548.861,30.94884,39.870712,8.921869,
03/22/2020 11:00:56,78.35114,75.53795,1543.065,27.0831,35.930967,8.847872,
03/22/2020 10:00:56,70.10445,106.4347,1473.554,35.53477,51.297581,15.76281,
03/22/2020 09:00:56,68.21745,91.79611,1501.968,37.36545,56.754902,19.38945,
03/22/2020 08:00:56,72.73325,62.05757,1365.54,36.83723,51.385738,14.5485,
03/22/2020 07:00:56,79.46098,35.18581,1248.388,36.60334,45.877098,9.273762,
03/22/2020 06:00:56,99.71285,51.03991,1148.812,32.91994,39.441028,6.521083,
03/22/2020 05:00:56,119.6455,63.20576,1144.817,37.6727,44.329954,6.657255,
03/22/2020 04:00:56,120.6999,235.1858,1653.87,52.96113,65.304111,12.34298,
03/22/2020 03:00:56,118.9623,255.9709,1603.124,59.73777,75.004386,15.26662,
03/22/2020 02:00:56,123.2759,312.7409,1833.594,64.98063,82.285124,17.30449,
03/22/2020 01:00:56,125.2077,308.4843,2563.326,67.53976,86.692272,19.15251,
03/22/2020 00:00:56,123.4196,259.8152,2934.91,60.50291,76.4922,15.98929,
03/21/2020 23:00:56,118.0245,350.1776,3835.333,69.27791,88.536348,19.25844,
03/21/2020 22:00:56,99.27431,334.7879,4242.867,67.84953,87.178328,19.3288,
03/21/2020 21:00:56,73.35239,279.4092,4649.071,60.37813,80.843462,20.46533,
03/21/2020 20:00:56,40.96985,227.9559,5162.981,55.51426,75.021969,19.50771,
03/21/2020 19:00:56,23.6152,75.0559,4464.286,39.45004,57.607092,18.15706,
03/21/2020 18:00:56,27.50966,57.56867,4074.794,29.93558,46.747095,16.81152,
03/21/2020 17:00:56,29.32898,58.38664,3034.626,29.22298,44.73348,15.5105,
03/21/2020 16:00:56,30.43614,77.14084,2036.635,28.48199,41.523718,13.04173,
03/21/2020 15:00:56,45.89927,78.6941,1331.982,26.45215,37.588088,11.13594,
03/21/2020 14:00:56,71.33619,95.91396,1231.758,30.68282,41.139956,10.45713,
03/21/2020 13:00:56,81.33838,342.4547,1361.565,56.32767,82.636892,26.30923,
03/21/2020 12:00:56,85.54337,213.3992,1585.952,43.05712,62.108158,19.05104,
03/21/2020 11:00:56,102.059,77.98788,1826.467,31.17447,43.482306,12.30784,
03/21/2020 10:00:56,107.5467,152.0908,1970.401,40.13559,55.996562,15.86098,
03/21/2020 09:00:56,104.0846,304.4253,2588.639,59.50578,98.107376,38.6016,
03/21/2020 08:00:56,106.4687,234.8156,2248.05,51.44699,71.807486,20.36049,
03/21/2020 07:00:56,116.8428,285.9104,2131.924,45.4037,56.548352,11.14465,
03/21/2020 06:00:56,127.4318,172.7054,1928.139,40.01631,47.232708,7.216397,
03/21/2020 05:00:56,123.6892,494.6678,2651.98,64.46861,88.487078,24.01847,
03/21/2020 04:00:56,112.1894,239.7035,2167,48.15976,60.947592,12.78783,
03/21/2020 03:00:56,111.0892,270.7975,1911.016,54.19967,64.066451,9.866786,
03/21/2020 02:00:56,110.453,348.0559,2034.718,57.32985,67.494795,10.16495,
03/21/2020 01:00:56,88.11839,342.6876,2011.806,59.84956,71.87337,12.02381,
03/21/2020 00:00:56,68.20863,284.185,1875.853,56.47621,68.691351,12.21514,
03/20/2020 23:00:56,53.94529,214.5714,1748.476,45.48648,55.045746,9.559261,
03/20/2020 22:00:56,43.64441,33.76078,994.7143,21.98572,30.392348,8.406631,
03/20/2020 21:00:56,38.49458,31.69121,1478.252,25.96867,35.234493,9.26582,
03/20/2020 20:00:56,31.68732,32.89786,1749.106,28.04702,38.943017,10.896,
03/20/2020 19:00:56,23.00779,27.39257,1920.165,22.05251,33.718718,11.6662,
03/20/2020 18:00:56,22.85419,25.91062,1447.41,18.96069,29.371263,10.41057,
03/20/2020 17:00:56,27.28023,25.77114,1037.535,19.02585,29.404199,10.37835,
03/20/2020 16:00:56,27.0461,24.24325,989.7926,17.78088,27.370953,9.590073,
03/20/2020 15:00:56,29.61446,24.36087,1173.647,17.94302,27.071896,9.128876,
03/20/2020 14:00:56,38.9234,85.09476,1292.585,22.91615,32.764853,9.848707,
03/20/2020 13:00:56,49.98028,144.6802,1099.41,26.97741,38.260103,11.28269,
03/20/2020 12:00:56,63.12855,193.1436,1414.802,29.91395,44.124396,14.21044,
03/20/2020 11:00:56,74.828,115.4947,1293.668,26.22629,36.18639,9.9601,
03/20/2020 10:00:56,84.66859,118.6875,1424.797,34.36914,44.880286,10.51115,
03/20/2020 09:00:56,93.05356,85.02667,1734.201,32.47086,43.109476,10.63862,
03/20/2020 08:00:56,92.30025,169.7547,1793.856,39.45137,49.961078,10.50971,
03/20/2020 07:00:56,95.41675,135.7231,1746.98,34.37608,43.721148,9.345069,
03/20/2020 06:00:56,96.99158,272.4433,2042.47,38.78277,46.263465,7.480693,
03/20/2020 05:00:56,92.22836,179.3416,1821.201,29.91245,36.360911,6.448462,
03/20/2020 04:00:56,100.6018,166.5833,1792.759,28.57148,35.054125,6.482643,
03/20/2020 03:00:56,119.5502,205.631,2058.806,37.08719,43.994029,6.906837,
03/20/2020 02:00:56,114.8849,223.0932,2014.674,42.04618,49.546722,7.500545,
03/20/2020 01:00:56,104.9742,287.5772,2257.126,54.93962,64.852065,9.912444,
03/20/2020 00:00:56,91.0835,146.7125,2041.938,48.82692,62.210027,13.38311,
03/19/2020 23:00:56,70.93356,143.8835,1700.874,45.68621,55.803202,10.11699,
03/19/2020 22:00:56,64.7579,78.59299,1448.91,35.0658,43.390519,8.324719,
03/19/2020 21:00:56,55.31622,51.08857,1288.71,26.41232,33.987686,7.575361,
03/19/2020 20:00:56,40.75996,41.63174,1137.926,29.1848,38.258811,9.07401,
03/19/2020 19:00:56,32.93422,28.74592,698.6405,21.82411,30.493462,8.669348,
03/19/2020 18:00:56,34.69431,22.89834,660.7053,19.64538,29.179506,9.534126,
03/19/2020 17:00:56,38.22289,20.18968,734.3304,14.69143,21.951066,7.259632,
03/19/2020 16:00:56,38.08083,17.76933,639.3328,14.05191,21.236829,7.184922,
03/19/2020 15:00:56,35.65514,18.51712,630.4559,15.60233,24.244071,8.641743,
03/19/2020 14:00:56,26.70903,20.06187,806.3037,15.04832,23.06842,8.020098,
03/19/2020 13:00:56,19.17774,19.76522,723.7588,14.25461,22.094323,7.839715,
03/19/2020 12:00:56,26.79734,22.8251,846.5079,15.35323,23.069614,7.716387,
03/19/2020 11:00:56,30.62602,23.5018,792.7031,18.36213,26.770094,8.407969,
03/19/2020 10:00:56,24.49352,17.68165,927.9279,24.91613,36.374658,11.45852,
03/19/2020 09:00:56,21.18651,29.87212,914.6647,24.9242,34.760367,9.836165,
03/19/2020 08:00:56,20.04999,15.28843,870.0323,17.85828,26.331883,8.473601,
03/19/2020 07:00:56,22.92811,20.99918,637.7201,13.05433,19.820729,6.766404,
03/19/2020 06:00:56,23.5264,20.00694,618.9984,9.193487,15.270858,6.077371,
03/19/2020 05:00:56,30.70454,25.69842,744.285,9.869527,16.020466,6.150939,
03/19/2020 04:00:56,35.7185,27.20142,653.7108,10.38827,16.605057,6.216784,
03/19/2020 03:00:56,29.74317,46.09322,731.3135,12.3015,18.558493,6.256991,
03/19/2020 02:00:56,25.48683,71.57835,759.5926,17.64181,24.806651,7.164839,
03/19/2020 01:00:56,26.82984,26.42426,633.4462,14.80095,21.75414,6.953187,
03/19/2020 00:00:56,34.60397,51.59764,604.8787,20.62267,28.191995,7.569324,
03/18/2020 23:00:56,37.41524,26.65462,523.9963,16.64204,23.473671,6.831627,
03/18/2020 22:00:56,38.99872,31.12047,447.3858,21.63083,29.55021,7.919384,
03/18/2020 21:00:56,49.79596,27.28055,395.6836,21.26372,28.940268,7.676544,
03/18/2020 20:00:56,67.04702,22.01905,271.1819,25.31154,35.467878,10.15634,
03/18/2020 19:00:56,88.05431,19.60685,,19.91014,30.185519,10.27538,
03/18/2020 18:00:56,93.47696,20.57539,,19.22083,30.120837,10.90001,
03/18/2020 17:00:56,62.73096,18.044,,19.64598,30.248148,10.60217,
03/18/2020 16:00:56,34.63401,18.40511,311.7586,19.56615,29.785569,10.21942,
03/18/2020 15:00:56,25.96251,19.2992,372.2741,20.73953,31.233222,10.49369,
03/18/2020 14:00:56,29.13608,19.75478,451.4851,21.05503,32.001373,10.94634,
03/18/2020 13:00:56,39.79051,19.67975,519.3893,21.38594,32.407062,11.02112,
03/18/2020 12:00:56,46.71489,22.04951,642.6886,20.5838,31.982462,11.39866,
03/18/2020 11:00:56,58.90072,28.2932,740.3047,20.0102,31.454268,11.44407,
03/18/2020 10:00:56,63.89959,92.97025,689.5284,27.53042,39.757945,12.22753,
03/18/2020 09:00:56,53.26501,121.9068,953.8768,33.30261,46.660804,13.35819,
03/18/2020 08:00:56,52.20021,117.7176,860.3777,36.75558,49.794134,13.03855,
03/18/2020 07:00:56,54.06748,113.2202,695.7637,28.35847,37.212389,8.853924,
03/18/2020 06:00:56,59.73831,117.7937,910.9931,25.3073,32.604917,7.297612,
03/18/2020 05:00:56,76.93229,169.15,863.6537,29.69744,37.821856,8.124411,
03/18/2020 04:00:56,81.06188,109.7422,1006.572,26.73834,33.952013,7.213671,
03/18/2020 03:00:56,81.20105,179.3103,1235.563,34.31324,42.448991,8.135751,
03/18/2020 02:00:56,86.19539,154.7343,1004.046,33.51255,42.079518,8.566968,
03/18/2020 01:00:56,78.75742,242.626,1094.573,44.78413,55.759107,10.97498,
03/18/2020 00:00:56,68.00018,252.1054,966.4116,48.54922,60.786102,12.23688,
03/17/2020 23:00:56,57.25879,199.6533,792.0286,41.98616,52.459494,10.47333,
03/17/2020 22:00:56,51.62535,33.9981,269.7714,25.6856,33.776821,8.091221,
03/17/2020 21:00:56,42.47984,118.8622,416.0566,38.20126,48.519838,10.31858,
03/17/2020 20:00:56,27.26533,42.35167,,33.62374,45.130145,11.5064,
03/17/2020 19:00:56,17.36997,24.07618,291.9649,23.32197,34.104626,10.78265,
03/17/2020 18:00:56,14.01882,22.33844,,21.86593,33.611963,11.74604,
03/17/2020 17:00:56,10.0453,18.87902,,17.0021,26.949756,9.947659,
03/17/2020 16:00:56,9.539856,18.4105,299.8425,15.99906,24.830988,8.831929,
03/17/2020 15:00:56,17.44822,16.28614,302.0526,15.49535,23.915524,8.420175,
03/17/2020 14:00:56,20.19111,16.13756,493.9134,14.08381,22.095849,8.012037,
03/17/2020 13:00:56,17.6717,15.38928,473.0057,14.56198,23.530302,8.968321,
03/17/2020 12:00:56,20.95144,17.6512,405.6751,14.25425,23.140143,8.885892,
03/17/2020 11:00:56,23.87354,16.70919,522.1299,13.58567,22.223057,8.637383,
03/17/2020 10:00:56,20.92039,17.66471,447.9124,11.65134,19.207814,7.556474,
03/17/2020 09:00:56,17.88518,22.02531,529.1735,15.41003,24.31412,8.904089,
03/17/2020 08:00:56,15.91793,24.45681,505.7364,13.79916,21.424972,7.62581,
03/17/2020 07:00:56,15.61988,18.23101,429.833,10.39571,16.721435,6.325725,
03/17/2020 06:00:56,18.20702,20.95155,422.1682,9.31762,15.472302,6.154682,
03/17/2020 05:00:56,26.18915,18.16559,399.8426,8.964652,14.999825,6.035173,
03/17/2020 04:00:56,26.47848,19.07475,346.6539,10.01853,16.099332,6.080805,
03/17/2020 03:00:56,19.14247,19.55702,455.1613,10.94216,17.061558,6.119399,
03/17/2020 02:00:56,13.71651,18.67298,338.6179,11.9547,18.338106,6.38341,
03/17/2020 01:00:56,17.24519,17.16995,561.4824,12.40499,18.783689,6.378699,
03/17/2020 00:00:56,25.15137,20.40713,535.2276,14.62389,21.622555,6.99867,
03/16/2020 23:00:56,31.7593,19.32136,528.4074,15.85995,22.833151,6.973197,
03/16/2020 22:00:56,30.23654,20.16689,533.4418,15.58231,23.130503,7.548192,
03/16/2020 21:00:56,34.04581,20.08167,524.2354,17.48608,25.176383,7.690303,
03/16/2020 20:00:56,38.00898,18.24207,500.7816,16.76185,24.582786,7.820935,
03/16/2020 19:00:56,41.79393,16.3057,592.2477,17.88741,26.276218,8.388805,
03/16/2020 18:00:56,50.4654,16.47799,584.0609,18.54497,27.289423,8.744452,
03/16/2020 17:00:56,42.10466,15.31234,679.7495,18.14728,27.075972,8.92869,
03/16/2020 16:00:56,33.06055,16.65772,529.2627,19.63847,29.003722,9.365256,
03/16/2020 15:00:56,29.29401,23.73952,470.1661,19.15504,28.246828,9.091793,
03/16/2020 14:00:56,25.34764,18.17612,616.09,16.93149,25.850329,8.918839,
03/16/2020 13:00:56,24.08564,14.87953,600.2294,17.67805,27.023651,9.345598,
03/16/2020 12:00:56,20.64629,15.58428,575.9497,18.58726,28.298714,9.711456,
03/16/2020 11:00:56,21.25178,15.60082,582.1555,18.089,27.92638,9.837383,
03/16/2020 10:00:56,17.82792,13.01885,672.6647,17.21048,25.957466,8.74699,
03/16/2020 09:00:56,10.45018,12.04919,676.3671,16.65779,27.395929,10.73814,
03/16/2020 08:00:56,7.178113,10.95113,406.7499,13.81117,22.021435,8.210262,
